Id,Action
336,0.9484326138838476
337,0.9882904895737297
338,0.9928104299939031
339,0.9896984182230654
340,0.8999739003842934
341,0.9887600041678238
342,0.981944467480291
343,0.9496745596407782
344,0.9956544466366517
345,0.9829752438004427
346,0.9514803318862598
347,0.9786533906422915
348,0.9802965553466417
349,0.9938991464612688
350,0.8803953142122602
351,0.9833981130656623
352,0.9954134755055463
353,0.9857123767467032
354,0.7462193685145581
355,0.9839382613410788
356,0.9925998230873242
357,0.9708483288309521
358,0.9885613951794258
359,0.9734792386972236
360,0.6426823691545994
361,0.9716396465131032
362,0.9826274566772256
363,0.9801813391613546
364,0.9285476531950408
365,0.9934053367943295
366,0.9930985372816182
367,0.9866803007514058
368,0.9855875599405421
369,0.9742507645281311
370,0.9935938411086976
371,0.9908458449482569
372,0.9664924241322491
373,0.7538445794981046
374,0.35439817018475156
375,0.9728805909069315
376,0.9856523395559748
377,0.729346932589371
378,0.9762713785464108
379,0.9935529971903394
380,0.8963077931258595
381,0.8513388034144042
382,0.9915836975515488
383,0.9968171318152602
384,0.9549497902299396
385,0.8381207243044475
386,0.9898965230666534
387,0.8753348896121262
388,0.9442539136289122
389,0.9897280600554256
390,0.992623817745823
391,0.9398376355750212
392,0.97598694856684
393,0.9705927656139025
394,0.9916289748949549
395,0.9749633279711271
396,0.9859795562769021
397,0.9883783252925876
398,0.9878776836693479
399,0.9908181392671488
400,0.9893130835340554
401,0.9831600514450791
402,0.9855318532414773
403,0.9851763350266549
404,0.9498382697751359
405,0.993043966727526
406,0.9526144618441497
407,0.9535404144252203
408,0.9885149532126628
409,0.983521869004122
410,0.9958909509967139
411,0.9930039017422132
412,0.9410055142073807
413,0.9329701980611503
414,0.9792459767051428
415,0.9869786003066588
416,0.9566392052776802
417,0.9897513700620549
418,0.9755625418691407
419,0.9678394882786513
420,0.9908723952660465
421,0.9941548467078273
422,0.990021646374701
423,0.9752510219318449
424,0.9092678468002152
425,0.9887521063955758
426,0.9805081104978338
427,0.9917549858009794
428,0.9834133843867955
429,0.7701790487707209
430,0.9958247535130323
431,0.9902462333712565
432,0.9110893701758451
433,0.9853995824780077
434,0.9689475214895779
435,0.9718743174286075
436,0.9933154779934569
437,0.9588519128418059
438,0.2141439008209277
439,0.9232005172543246
440,0.4715557864921645
441,0.992741894660443
442,0.9881220062873751
443,0.988387223127746
444,0.9933060067818618
445,0.9752988458486813
446,0.9909313148924167
447,0.9318046523833136
448,0.9899926976499206
449,0.9884426987651547
450,0.9702794497674478
451,0.9590636283066853
452,0.9909008754994643
453,0.9944062224357043
454,0.8428263072194951
455,0.9829427245323515
456,0.9873886299885183
457,0.9949497325080241
458,0.9682300143792432
459,0.9936471603519546
460,0.626442262575733
461,0.7964798922932447
462,0.9930829219710718
463,0.9908199592204502
464,0.9859322359621595
465,0.9885574532530356
466,0.9948043491701241
467,0.3859796272246249
468,0.9633759301032242
469,0.9828816076886597
470,0.9870871661159244
471,0.9816130683064811
472,0.9609025197038245
473,0.9941850181693764
474,0.9819904879469968
475,0.9807831314569485
476,0.9737248728218688
477,0.9885147672798887
478,0.9891197083824298
479,0.9871304744164142
480,0.996352550936196
481,0.9860849881657133
482,0.978877904696999
483,0.9940431465896152
484,0.9864599185666151
485,0.9883359626696565
486,0.9529563489448941
487,0.9593210810132211
488,0.9873691428936687
489,0.9940710270803864
490,0.9752685340411178
491,0.9933783534776469
492,0.988474290805287
493,0.8848043980480225
494,0.9953826709329503
495,0.9876623953798057
496,0.9938626309089797
497,0.9935148286343533
498,0.993749841374241
499,0.9915085445135321
500,0.989575386551686
501,0.9861829022962064
502,0.8523972832722445
503,0.9786179980396215
504,0.9935312839655667
505,0.9565297920339345
506,0.9863738063918515
507,0.9934611995879092
508,0.9764011716576565
509,0.9783435414350617
510,0.2926188448405927
511,0.9813378431602549
512,0.9894078310811905
513,0.9855147561979974
514,0.8479194990083866
515,0.9837228056506846
516,0.9907946047757825
517,0.9909088583842264
518,0.9519019526395794
519,0.9596789712611183
520,0.8407638645118113
521,0.992226483187618
522,0.9494148683202989
523,0.9838256426064853
524,0.2212067765956489
525,0.8360993894164775
526,0.42906991719806514
527,0.9508826314943422
528,0.9820112425221836
529,0.9485675687637958
530,0.9878106870388308
531,0.958768788412096
532,0.9852830277084282
533,0.9855303781763504
534,0.9796891986623589
535,0.9894453850559581
536,0.9864686350189621
537,0.9918708037606695
538,0.9838403599409175
539,0.9708202429386046
540,0.9732816118932952
541,0.9859071250720572
542,0.9784667605809245
543,0.8107999389356957
544,0.9726588173194909
545,0.9677973473704364
546,0.9854372763992455
547,0.7968320787558243
548,0.8477518638499962
549,0.9059581975635544
550,0.9485203269901659
551,0.9835220290102739
552,0.9392513625716177
553,0.9833958139081793
554,0.9166822822196261
555,0.9813361910400419
556,0.9762205719373235
557,0.9900224201251678
558,0.9695823351117107
559,0.976705360811677
560,0.9859615443961735
561,0.9602359572396395
562,0.9844717595232307
563,0.9859323654828285
564,0.8418292982486372
565,0.9933017740532756
566,0.8791414104389408
567,0.9587060549945171
568,0.9475189031194876
569,0.9927701301370719
570,0.9851558799634564
571,0.6515085151329347
572,0.9940346336242114
573,0.921204598071268
574,0.7765574413512275
575,0.9943814994585135
576,0.9911893769570336
577,0.9835644813370905
578,0.9852071948328347
579,0.8395556830803684
580,0.9471659003076093
581,0.9925288306325636
582,0.9752614647036166
583,0.9850308394216954
584,0.9032981405237189
585,0.9954381328541588
586,0.9442138747430748
587,0.9654279409060441
588,0.9723310788513041
589,0.9683716004457263
590,0.9683267210249875
591,0.9792059155063093
592,0.9882128903168059
593,0.9279944532113255
594,0.9512884915572588
595,0.9935617124454662
596,0.98200831628515
597,0.9860646617151626
598,0.9484920665228603
599,0.9712552234237117
600,0.9881640212733981
601,0.9878872425372398
602,0.9722851539597497
603,0.9948003477729688
604,0.9741683524258429
605,0.9757959112394108
606,0.9884952071604113
607,0.9901460121063553
608,0.9666864675602876
609,0.966273306490208
610,0.91357870558394
611,0.989782867233021
612,0.9784771292070071
613,0.9608346636974351
614,0.6609139290918707
615,0.9908157141046928
616,0.546530276142179
617,0.9757091797988915
618,0.9316940702524755
619,0.9895590912891278
620,0.9679944194786589
621,0.9897517289677861
622,0.9696886197016812
623,0.9744549501459661
624,0.8834090826432249
625,0.945432777783239
626,0.9940596010399391
627,0.9914051392736806
628,0.9673841829203735
629,0.9867011969929829
630,0.9945632339543599
631,0.9855001758580287
632,0.9740203922339891
633,0.9959212376455988
634,0.9934086238164799
635,0.9542113373588427
636,0.9885725601182559
637,0.9817689383339165
638,0.974490337038232
639,0.9683783577331772
640,0.9869392720503337
641,0.9890356004760065
642,0.9832669225069407
643,0.983080775686501
644,0.9738827139496234
645,0.9874609690261448
646,0.8749386118217336
647,0.966725441534526
648,0.9707096147535226
649,0.9914347440750934
650,0.9386752945190554
651,0.9833525941264356
652,0.9941482366533988
653,0.6926507269316033
654,0.9778777719451455
655,0.9397141306363227
656,0.9907075525283336
657,0.9719202936836807
658,0.9926507080909768
659,0.98332193051043
660,0.979419806775249
661,0.9643357736164084
662,0.9778485613093116
663,0.9918483079823575
664,0.9824904249495408
665,0.9478101818654204
666,0.5993281305571451
667,0.9014876248504894
668,0.9876643480367329
669,0.9404621809674257
670,0.6516372518813708
671,0.9576312174988547
672,0.9670737666236775
673,0.6801030278188126
674,0.9648803748443879
675,0.9675055091516324
676,0.9809653251855913
677,0.9398438007620283
678,0.9922497893709528
679,0.9945411539965617
680,0.9816431251776758
681,0.7157488364911444
682,0.7440967655614666
683,0.9941836781485467
684,0.9842283346867667
685,0.9688626452292542
686,0.9705777667530403
687,0.9823618182930766
688,0.9947540330576329
689,0.9795778210200377
690,0.9898162895454052
691,0.9898365957524367
692,0.9820470483107705
693,0.8718595226130151
694,0.9907095535366119
695,0.9882531656280164
696,0.8872111941600997
697,0.9824837381812549
698,0.985309033258312
699,0.9827601201321303
700,0.9834704528207436
701,0.9613109108577188
702,0.9884140862252598
703,0.9824652099009308
704,0.9617081969641319
705,0.9225488053539165
706,0.916565551143365
707,0.947606093806758
708,0.9947163681845216
709,0.9691296456922643
710,0.9851435309836126
711,0.8202323084508057
712,0.9633965308142521
713,0.992552470667003
714,0.9940891344788257
715,0.9890566676648064
716,0.9121323860133463
717,0.9768711359375483
718,0.9742559131895258
719,0.9752797249241706
720,0.9746255904810792
721,0.9713431554278295
722,0.9699916313206209
723,0.9807456868072236
724,0.978643203676791
725,0.9921938901027355
726,0.9857895793244958
727,0.9798099984563136
728,0.9934039699292043
729,0.9610799734145233
730,0.9382291438792275
731,0.9565154068557001
732,0.9971562832947906
733,0.9938213585188568
734,0.9896956449324817
735,0.9838734574373276
736,0.7161889595919373
737,0.9906366246447948
738,0.9888089225916431
739,0.9858281605084547
740,0.9833698254415615
741,0.9859334919882237
742,0.9707808537354153
743,0.9950892803985051
744,0.9913296858902116
745,0.9898846183208015
746,0.9805738369624942
747,0.9922464785124299
748,0.9804538892617395
749,0.9904861713935865
750,0.9901794676877128
751,0.9794481022783749
752,0.9840524609332468
753,0.9790995956341685
754,0.983473445172253
755,0.9844688821313547
756,0.814951303500278
757,0.9898720770249203
758,0.9933469378768596
759,0.9693491806269043
760,0.9773178525884152
761,0.9775610278352566
762,0.972267973310494
763,0.9245020267750101
764,0.9735815838682509
765,0.9849708313933805
766,0.9850465494964274
767,0.9463712692805343
768,0.9934540162156816
769,0.951812183371593
770,0.9672030328533635
771,0.9911429799756103
772,0.9828820330745529
773,0.9863212480408086
774,0.9374470172135475
775,0.9858347451810979
776,0.7867751853457784
777,0.982186098133132
778,0.9776679803309403
779,0.9849061347953807
780,0.7502697873262582
781,0.7722095154804514
782,0.9894553908180733
783,0.9712222707155195
784,0.9835484670011777
785,0.8493734930209621
786,0.9659716354399506
787,0.9841792011866944
788,0.9745236762926678
789,0.9889992286576327
790,0.8953710102428217
791,0.9784159552149387
792,0.9918196623091108
793,0.9367492838811163
794,0.9641463424109465
795,0.9817819849795567
796,0.9491579463762391
797,0.9878052043175808
798,0.9884470063152092
799,0.9780318709006778
800,0.9950513100963598
801,0.9932773352423294
802,0.9891253398301791
803,0.9263002179547426
804,0.9820105047984174
805,0.9861995715893338
806,0.990652650584134
807,0.860658831498552
808,0.9236662141532362
809,0.9882771499578684
810,0.9938255588954826
811,0.9676880483451669
812,0.6117902890169002
813,0.9932682198131904
814,0.9553182540133838
815,0.7413185018797046
816,0.9951284441495942
817,0.9944372230240527
818,0.9876418765825598
819,0.9675279597036649
820,0.9734763955390121
821,0.9355259249173176
822,0.9918180286890118
823,0.9939121067841947
824,0.9885894756124799
825,0.9901115073011914
826,0.9536305816427787
827,0.9956213429840535
828,0.953290190145764
829,0.9585997002854971
830,0.9913388467257009
831,0.9165013912216265
832,0.986562956014407
833,0.9850891483214196
834,0.9847880422301273
835,0.9909023059132176
836,0.9539009102147452
837,0.9671918211878804
838,0.992375738470849
839,0.9315131032494218
840,0.9779703851274048
841,0.9710651336187875
842,0.997134018501573
843,0.9903061597288977
844,0.9937555181070322
845,0.9897969760691566
846,0.9850627658271948
847,0.9917712599252316
848,0.9946992672394068
849,0.9740640221066391
850,0.6567030909686993
851,0.9923987778090663
852,0.9841460695659426
853,0.9873728210902959
854,0.4361077589302971
855,0.9753048361969062
856,0.9890566489907923
857,0.9752137726050106
858,0.9771463191786033
859,0.9918331983109837
860,0.9891008407382414
861,0.9884282746641189
862,0.9520013089433812
863,0.9851411775250245
864,0.9558749562923908
865,0.5902892919762622
866,0.9752903242900186
867,0.9858059699772695
868,0.9737172666519509
869,0.9882733284703962
870,0.9934098608393218
871,0.9821878153454663
872,0.9554945942390481
873,0.9913940654872505
874,0.9075189955778992
875,0.9938432144473635
876,0.9858848422054697
877,0.9302745082944875
878,0.9799349092855648
879,0.9847585135010729
880,0.9654450189428488
881,0.9635750722485064
882,0.9838166304094419
883,0.9883108797399361
884,0.9298137712834155
885,0.978501754724964
886,0.9939719803485619
887,0.943777607582831
888,0.9926302562734225
889,0.978109742873707
890,0.9980702018884317
891,0.9964950197590791
892,0.9310659052354661
893,0.767899229809104
894,0.9913991240046487
895,0.9879688569973419
896,0.978217188496694
897,0.8313511421186415
898,0.9688076763149324
899,0.9176657097208617
900,0.9949323490240403
901,0.989928581852122
902,0.979545094875579
903,0.9814505853468857
904,0.9937393232641317
905,0.9946919191130245
906,0.988165319783751
907,0.9949322154032538
908,0.9972257266074253
909,0.9372578903590679
910,0.9399865472933548
911,0.9527471425441023
912,0.9888813393776256
913,0.9947647786567915
914,0.9906985877830214
915,0.990128266601667
916,0.9814430537809562
917,0.9856839354149586
918,0.9936726960014406
919,0.9917318387827256
920,0.9887574517595542
921,0.9802902909614503
922,0.9900793127674765
923,0.9476320883695313
924,0.9682429317488287
925,0.8944392805871327
926,0.9902421812666188
927,0.9927813399881892
928,0.9882291165000282
929,0.9889548499263405
930,0.996933801962832
931,0.9805856453204002
932,0.9712873239956971
933,0.9786022487721233
934,0.9726171071116169
935,0.9842829689510494
936,0.7596113704779971
937,0.9814393930512232
938,0.9899341154716454
939,0.9750747052744336
940,0.9731496808934678
941,0.9867336283505229
942,0.9751091698871056
943,0.6108964459739471
944,0.9950559154708422
945,0.9356072539603183
946,0.9699644617434929
947,0.9877281214517143
948,0.9521142047772577
949,0.977677007572279
950,0.9919577103895755
951,0.9828652578212042
952,0.8482143251695747
953,0.981996835615938
954,0.9891788247431329
955,0.9464200271094133
956,0.5307113573032423
957,0.9100017017686003
958,0.9712764161662454
959,0.5665292676211775
960,0.9067711271484055
961,0.9556824794578916
962,0.9883615317705825
963,0.9899792749464168
964,0.9692149646916174
965,0.9708670244163001
966,0.9311600778623442
967,0.9757334606097728
968,0.9549536822687799
969,0.9669104478770532
970,0.9752839366854974
971,0.9679602022025068
972,0.997212375046451
973,0.9487104576130735
974,0.988531918204777
975,0.9695911463547381
976,0.9651932701454813
977,0.9894506531462439
978,0.936212538004677
979,0.917027384610069
980,0.585467555757888
981,0.9906919790221734
982,0.9820310836075682
983,0.9976535232855315
984,0.3142766060817871
985,0.9729542800297807
986,0.9525966973784437
987,0.9969887612703546
988,0.9886603675037469
989,0.9902285519573573
990,0.7640762167194078
991,0.4421209033731408
992,0.9582676402043742
993,0.9944074139657553
994,0.99000069816596
995,0.9811315872255076
996,0.9863270864957729
997,0.5073271356045476
998,0.9772258694702564
999,0.985486688880637
1000,0.9817223669425285
1001,0.9672066980038242
1002,0.9526488028963335
1003,0.9638357106873533
1004,0.9892873591571796
1005,0.9869890840591032
1006,0.9692566501077587
1007,0.9796486018798461
1008,0.9959807223271059
1009,0.9896429228844208
1010,0.9892690508145718
1011,0.9920443669828508
1012,0.9706354184803656
1013,0.9901297230652629
1014,0.9699974735996938
1015,0.9675877586136464
1016,0.9949467031311606
1017,0.510850858464522
1018,0.9842067563571302
1019,0.9708496752180834
1020,0.9916019907236833
1021,0.9924673327803452
1022,0.9576504987491335
1023,0.9829051993677473
1024,0.9902012087736477
1025,0.936192213278073
1026,0.9252331765822345
1027,0.9910405262896115
1028,0.9839920287922324
1029,0.9953163282700824
1030,0.9779232305063954
1031,0.9727401836977605
1032,0.9963659894706541
1033,0.9933569584723415
1034,0.98078784785459
1035,0.9917455087556616
1036,0.9955433224794944
1037,0.9810645644093748
1038,0.9864462783739419
1039,0.9750802658996324
1040,0.9805090846180841
1041,0.9835700515529949
1042,0.9786568290005951
1043,0.3910924490248972
1044,0.8208743370543058
1045,0.915426374097542
1046,0.976999065960631
1047,0.9520947329958394
1048,0.9658074100419253
1049,0.3354073186949445
1050,0.9936293176493761
1051,0.9935858735565216
1052,0.9902798230841178
1053,0.9957525982148825
1054,0.9198276202262673
1055,0.9772272835352472
1056,0.9766650957036357
1057,0.958780722378028
1058,0.9896144444602734
1059,0.992589799870886
1060,0.9786819700865795
1061,0.9780420258009227
1062,0.9341458779221766
1063,0.9814506699145209
1064,0.9869367162453728
1065,0.997519526193995
1066,0.9925118728854768
1067,0.9923087349825718
1068,0.9391903004818628
1069,0.9589091738953331
1070,0.9940057254093211
1071,0.686678851275515
1072,0.9922371492984073
1073,0.828398629359882
1074,0.9853515614834797
1075,0.9945731260972169
1076,0.9847976443955183
1077,0.9661764713838302
1078,0.9839605585629071
1079,0.991792587137552
1080,0.9363047309314991
1081,0.9954982305339691
1082,0.991027666155793
1083,0.9884541957289388
1084,0.9894698654102759
1085,0.8894769982172105
1086,0.9941129051053418
1087,0.9763609479404939
1088,0.9718889725180514
1089,0.9751803328949246
1090,0.9956793442219715
1091,0.9722239796643549
1092,0.9936414937822153
1093,0.9927730985457179
1094,0.9884502908821212
1095,0.9973528881554509
1096,0.9890623782462038
1097,0.9871670345435629
1098,0.9920284287274997
1099,0.9915593251687359
1100,0.9462499810443005
1101,0.9568892034550806
1102,0.9468767357356805
1103,0.9903982266666308
1104,0.84416185018164
1105,0.9884172975417597
1106,0.9934796403366569
1107,0.986496851608513
1108,0.9917537250386275
1109,0.991924853282625
1110,0.9887105687491006
1111,0.9960597002521107
1112,0.9849245810304416
1113,0.9952171355273142
1114,0.9357734592942363
1115,0.925630035690868
1116,0.9924736303316433
1117,0.9660562074209338
1118,0.9598726330556943
1119,0.9573615103647093
1120,0.975830277488337
1121,0.973190945562228
1122,0.563299895173291
1123,0.9495983888469764
1124,0.9634930099070401
1125,0.9910101663591887
1126,0.9800840386011833
1127,0.9931087690851915
1128,0.9896832897148969
1129,0.9912035020118367
1130,0.9895812683557107
1131,0.9439280074074277
1132,0.9803618886219926
1133,0.9837310127413018
1134,0.9924844313785174
1135,0.6265402979208119
1136,0.9723097333212047
1137,0.9870420854775276
1138,0.9957772607381674
1139,0.9919574422650411
1140,0.7632527798882606
1141,0.9716352669288048
1142,0.9719799047784278
1143,0.9781361894649003
1144,0.9799302013942576
1145,0.9925896355648313
1146,0.9948589400744692
1147,0.9835344587576849
1148,0.9511453025054983
1149,0.9879678847864075
1150,0.9898706231256574
1151,0.9940978269918436
1152,0.9913640022450744
1153,0.9811695129237373
1154,0.7683364691061357
1155,0.9953788607223415
1156,0.9783470039088759
1157,0.978293387800527
1158,0.9181439666768082
1159,0.9913323304712635
1160,0.9384467763372006
1161,0.9394377648298242
1162,0.9914372169361872
1163,0.9579584221202307
1164,0.9748749732535282
1165,0.989717148184096
1166,0.976241680304005
1167,0.9914072489587529
1168,0.9344331844751802
1169,0.9583814045590779
1170,0.975504232482471
1171,0.9908439830008909
1172,0.9908212252791825
1173,0.9867663037890478
1174,0.9507647202230974
1175,0.9955719882521296
1176,0.9793339609043619
1177,0.9886270752637717
1178,0.9875189718957955
1179,0.9897919821149567
1180,0.6010793160003415
1181,0.7641866329244191
1182,0.9604038556277721
1183,0.974772622728931
1184,0.9890995285983246
1185,0.9961622765985672
1186,0.9878748356309233
1187,0.9802576413950971
1188,0.5720836902555541
1189,0.9908547693269861
1190,0.9894511977363615
1191,0.9899657360136619
1192,0.9810367410027089
1193,0.9932374406745964
1194,0.9843373736133126
1195,0.9573440568628997
1196,0.9781624479482339
1197,0.9863768912227444
1198,0.9697871209216441
1199,0.9874318562655722
1200,0.994068833781952
1201,0.9756283787011979
1202,0.9906586291659698
1203,0.9893235163023327
1204,0.9923258982803401
1205,0.9921203479988753
1206,0.9764163036215922
1207,0.8772594402404449
1208,0.9946591971317066
1209,0.61693614716259
1210,0.9604906828927465
1211,0.9868975018249689
1212,0.9852244348604337
1213,0.9712929433366057
1214,0.9821342010756177
1215,0.9958257664078157
1216,0.9214801036437225
1217,0.976750357710323
1218,0.9741760030341187
1219,0.9279200887967956
1220,0.9080629811000641
1221,0.9874438233063331
1222,0.9550086866554212
1223,0.9830332240306007
1224,0.8107612009237429
1225,0.9941182254513939
1226,0.9857878850887052
1227,0.9857456642164201
1228,0.9655861842362014
1229,0.9897002871922788
1230,0.995830056041633
1231,0.9898528327867324
1232,0.967902583721549
1233,0.9963449522978426
1234,0.9842729592997638
1235,0.9856319673881289
1236,0.9918559644679125
1237,0.9868082675536191
1238,0.9712194743630075
1239,0.9947134672570584
1240,0.964713370409743
1241,0.9408466666079166
1242,0.9812467200439245
1243,0.9867746513636183
1244,0.9952478481414442
1245,0.9857589616397271
1246,0.8477347070140483
1247,0.950076722250042
1248,0.9938302054744712
1249,0.9497751457849418
1250,0.9956293117209661
1251,0.9497668400273055
1252,0.9152130431738299
1253,0.9923111872623779
1254,0.9849087690026549
1255,0.9951869315723662
1256,0.9929457937180501
1257,0.9194986866524529
1258,0.9876960811393758
1259,0.9808664492693592
